Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,CarbonEmission,TotalScreenTime,ConsumptionScore,AirTravelScore,TravelIntensity,WasteSizeScore,WasteScore,Glass,Plastic,Metal,Paper,Oven,Microwave,Grill,Airfryer,Stove
obese,male,vegetarian,less frequently,natural gas,private,hybrid,never,0.6827309236947791,rarely,0.25112511251125114,small,2,0,0.6,15,Yes,2139,15,1.282730923694779,0.3333333333333333,0.5844584458445845,1,2,1,0,0,0,1,1,1,1,1
overweight,female,pescatarian,twice a day,coal,walk/bicycle,,often,0.9357429718875502,frequently,0.00040004000400040005,medium,6,10,0.04,0,Sometimes,2050,10,0.9757429718875502,0.6666666666666666,0.667066706670667,2,12,1,0,0,0,0,1,1,1,1
overweight,male,pescatarian,less frequently,natural gas,public,,sometimes,0.5421686746987951,very frequently,0.12441244124412441,large,3,17,0.18,3,Yes,2609,20,0.7221686746987952,1.0,1.1244124412441243,3,9,1,1,1,0,0,1,1,1,1
normal,female,omnivore,more frequently,electricity,private,electric,often,0.07630522088353411,very frequently,0.8136813681368137,extra large,6,24,0.12,16,Sometimes,2404,40,0.1963052208835341,1.0,1.8136813681368138,4,24,1,1,0,0,0,1,0,0,1
obese,female,pescatarian,daily,electricity,private,electric,often,0.5220883534136546,frequently,0.11011101110111012,small,4,12,0.92,18,No,1929,30,1.4420883534136546,0.6666666666666666,0.7767776777677767,1,4,1,0,1,1,0,1,1,1,0
underweight,male,vegetarian,daily,coal,private,hybrid,sometimes,0.6947791164658634,frequently,0.24782478247824782,large,7,24,0.8200000000000001,2,Yes,2803,26,1.5147791164658635,0.6666666666666666,0.9144914491449144,3,21,0,0,1,1,1,1,0,0,0
underweight,female,vegan,more frequently,natural gas,walk/bicycle,,never,0.012048192771084348,frequently,0.0047004700470047005,small,6,20,0.36,3,Sometimes,1284,23,0.37204819277108436,0.6666666666666666,0.6713671367136713,1,6,1,0,1,0,1,0,1,1,1
normal,female,pescatarian,less frequently,electricity,private,hybrid,sometimes,0.0682730923694779,frequently,0.21622162216221621,medium,4,15,0.34,3,Sometimes,1526,18,0.40827309236947795,0.6666666666666666,0.8828882888288828,2,8,1,1,0,1,0,0,1,1,1
underweight,female,vegan,twice a day,wood,private,hybrid,sometimes,0.44979919678714864,frequently,0.08440844084408441,extra large,4,10,0.84,11,No,2014,21,1.2897991967871487,0.6666666666666666,0.751075107510751,4,16,1,1,1,0,0,1,0,0,0
underweight,male,pescatarian,twice a day,coal,walk/bicycle,,never,0.7188755020080321,frequently,0.0077007700770077014,extra large,2,2,0.88,20,No,2334,22,1.598875502008032,0.6666666666666666,0.6743674367436743,4,8,1,0,1,0,1,1,0,0,0
obese,female,vegetarian,more frequently,coal,walk/bicycle,,often,0.8393574297188754,very frequently,0.0008000800080008001,extra large,6,11,0.3,19,No,3579,30,1.1393574297188753,1.0,1.0008000800080008,4,24,0,0,0,0,1,1,1,1,1
normal,female,omnivore,more frequently,coal,public,,often,0.9116465863453814,very frequently,0.007800780078007801,small,2,6,0.92,6,No,2838,12,1.8316465863453815,1.0,1.0078007800780078,1,2,0,0,0,0,0,0,1,1,1
obese,male,pescatarian,daily,coal,private,diesel,never,0.4457831325301205,rarely,0.36993699369936994,large,3,4,0.44,10,Yes,2946,14,0.8857831325301204,0.3333333333333333,0.7032703270327032,3,9,0,1,0,1,0,1,1,1,1
obese,male,pescatarian,twice a day,natural gas,walk/bicycle,,often,0.9116465863453814,rarely,0.0029002900290029006,extra large,1,3,0.2,18,No,1627,21,1.1116465863453815,0.3333333333333333,0.3362336233623362,4,4,1,1,0,0,0,0,0,0,0
overweight,female,pescatarian,more frequently,coal,walk/bicycle,,never,0.8915662650602408,very frequently,0.004000400040004,extra large,3,20,0.12,9,Yes,2643,29,1.0115662650602408,1.0,1.004000400040004,4,12,1,1,0,0,1,0,1,1,1
obese,male,pescatarian,daily,coal,private,electric,sometimes,0.07228915662650601,frequently,0.41554155415541555,extra large,3,18,0.06,19,No,2225,37,0.132289156626506,0.6666666666666666,1.0822082208220822,4,12,1,1,1,1,1,1,1,1,1
underweight,male,vegetarian,less frequently,natural gas,walk/bicycle,,often,0.5742971887550201,frequently,0.0088008800880088,small,4,8,0.92,6,Sometimes,2196,14,1.49429718875502,0.6666666666666666,0.6754675467546755,1,4,0,1,0,0,0,1,0,0,1
obese,male,vegan,less frequently,coal,private,petrol,never,0.2730923694779116,rarely,0.7424742474247426,medium,7,22,0.64,1,Sometimes,5476,23,0.9130923694779116,0.3333333333333333,1.0758075807580758,2,14,0,0,1,1,0,1,1,1,1
normal,male,vegan,daily,wood,private,electric,often,0.6506024096385542,never,0.04990499049904991,medium,4,17,0.52,21,No,1318,38,1.1706024096385543,0.0,0.04990499049904991,2,8,1,0,1,1,1,1,0,0,1
underweight,female,omnivore,daily,coal,walk/bicycle,,never,0.8554216867469878,rarely,0.0063006300630063005,small,5,20,0.66,0,No,1602,20,1.5154216867469879,0.3333333333333333,0.3396339633963396,1,5,1,1,0,0,1,1,0,0,0
underweight,male,vegetarian,more frequently,natural gas,walk/bicycle,,often,0.714859437751004,frequently,0.009600960096009602,small,7,5,0.76,21,Sometimes,2202,26,1.474859437751004,0.6666666666666666,0.6762676267626763,1,7,0,1,1,0,1,1,1,1,1
normal,female,omnivore,twice a day,coal,public,,sometimes,0.5261044176706827,very frequently,0.1711171117111711,small,1,6,0.54,13,Yes,2574,19,1.0661044176706826,1.0,1.1711171117111712,1,1,0,1,0,1,1,1,1,1,0
obese,female,vegan,more frequently,electricity,private,petrol,never,0.46586345381526106,frequently,0.7793779377937794,small,2,21,0.1,5,Sometimes,4158,26,0.565863453815261,0.6666666666666666,1.446044604460446,1,2,0,0,1,1,0,1,0,0,0
normal,female,vegan,daily,electricity,public,,never,0.48594377510040165,never,0.17331733173317332,large,3,24,0.88,22,Sometimes,1075,46,1.3659437751004018,0.0,0.17331733173317332,3,9,1,1,1,1,1,1,0,0,1
overweight,female,vegetarian,daily,wood,private,petrol,often,0.9558232931726908,very frequently,0.49054905490549056,medium,2,8,0.38,2,Yes,3876,10,1.3358232931726908,1.0,1.4905490549054905,2,4,1,1,1,1,1,1,0,0,0
obese,female,omnivore,twice a day,wood,walk/bicycle,,never,0.040160642570281124,very frequently,0.009000900090009001,large,6,10,0.1,12,Sometimes,2674,22,0.14016064257028113,1.0,1.009000900090009,3,18,0,0,1,1,0,0,1,1,0
overweight,male,vegetarian,daily,wood,walk/bicycle,,never,0.7951807228915663,rarely,0.004500450045004501,small,5,11,0.92,11,No,1892,22,1.7151807228915663,0.3333333333333333,0.3378337833783378,1,5,1,0,0,0,1,1,0,0,0
underweight,male,omnivore,twice a day,wood,walk/bicycle,,sometimes,0.6867469879518072,rarely,0.004000400040004,medium,7,19,0.74,4,Yes,1960,23,1.426746987951807,0.3333333333333333,0.33733373337333733,2,14,0,0,0,1,0,1,0,0,1
normal,female,omnivore,more frequently,natural gas,walk/bicycle,,often,0.4337349397590361,rarely,0.0019001900190019003,medium,4,20,0.14,10,Yes,1161,30,0.5737349397590361,0.3333333333333333,0.3352335233523352,2,8,1,1,0,1,0,0,0,0,1
obese,female,vegetarian,twice a day,coal,walk/bicycle,,sometimes,0.9437751004016063,rarely,0.0012001200120012002,large,4,5,0.92,13,Sometimes,2176,18,1.8637751004016063,0.3333333333333333,0.3345334533453345,3,12,1,1,0,1,1,1,0,0,1
overweight,female,vegan,less frequently,electricity,private,petrol,often,0.9799196787148593,frequently,0.9704970497049705,large,1,6,0.68,8,Yes,4877,14,1.6599196787148593,0.6666666666666666,1.6371637163716373,3,3,1,1,1,0,0,0,1,1,1
obese,female,omnivore,daily,electricity,private,diesel,sometimes,0.7309236947791165,rarely,0.34963496349634965,large,7,17,0.62,12,Sometimes,2785,29,1.3509236947791163,0.3333333333333333,0.682968296829683,3,21,0,1,0,1,1,1,0,0,1
underweight,male,pescatarian,less frequently,wood,walk/bicycle,,often,0.5341365461847389,rarely,0.005500550055005501,large,5,13,0.76,13,No,1731,26,1.294136546184739,0.3333333333333333,0.3388338833883388,3,15,1,0,1,1,0,0,0,0,1
overweight,female,omnivore,more frequently,coal,public,,never,0.7831325301204819,rarely,0.0051005100510051,extra large,1,20,0.4,23,Yes,1641,43,1.1831325301204818,0.3333333333333333,0.3384338433843384,4,4,1,0,1,0,0,0,1,1,1
underweight,male,omnivore,more frequently,wood,public,,never,0.9959839357429717,frequently,0.13061306130613062,large,5,14,0.84,16,No,2695,30,1.8359839357429717,0.6666666666666666,0.7972797279727972,3,15,0,1,0,1,1,1,1,1,1
normal,female,omnivore,twice a day,wood,public,,often,0.7469879518072289,never,0.1422142214221422,medium,3,11,0.58,1,Yes,1381,12,1.326987951807229,0.0,0.1422142214221422,2,6,0,1,0,1,1,1,1,1,0
normal,male,pescatarian,more frequently,electricity,private,diesel,never,0.9277108433734939,never,0.537953795379538,small,2,16,0.98,16,Sometimes,2658,32,1.907710843373494,0.0,0.537953795379538,1,2,0,1,0,1,1,0,0,0,0
obese,female,omnivore,daily,wood,walk/bicycle,,never,0.5783132530120482,frequently,0.0089008900890089,large,2,10,0.54,16,Sometimes,1911,26,1.1183132530120483,0.6666666666666666,0.6755675567556755,3,6,0,0,1,1,1,0,0,0,0
normal,female,vegan,daily,coal,private,diesel,never,0.4979919678714859,frequently,0.0672067206720672,large,4,1,0.34,21,Sometimes,2010,22,0.837991967871486,0.6666666666666666,0.7338733873387339,3,12,1,1,1,0,1,1,1,1,1
underweight,male,omnivore,twice a day,natural gas,walk/bicycle,,sometimes,0.357429718875502,frequently,0.008600860086008601,medium,6,13,0.98,6,Sometimes,2279,19,1.337429718875502,0.6666666666666666,0.6752675267526752,2,12,0,0,0,1,0,0,1,1,0
overweight,female,pescatarian,twice a day,electricity,private,petrol,never,0.004016064257028135,very frequently,0.9165916591659167,small,5,13,0.22,18,Yes,5111,31,0.22401606425702814,1.0,1.9165916591659167,1,5,1,1,0,0,0,1,0,0,0
normal,female,vegetarian,less frequently,wood,public,,sometimes,0.7108433734939759,frequently,0.0373037303730373,small,1,19,0.22,7,Yes,1350,26,0.9308433734939758,0.6666666666666666,0.703970397039704,1,1,1,0,0,0,1,0,1,1,0
obese,male,pescatarian,twice a day,natural gas,walk/bicycle,,sometimes,0.931726907630522,frequently,0.006700670067006701,medium,5,4,0.66,8,Sometimes,2719,12,1.591726907630522,0.6666666666666666,0.6733673367336733,2,10,0,1,0,1,1,1,1,1,0
normal,male,vegan,daily,natural gas,walk/bicycle,,never,0.2008032128514056,very frequently,0.0056005600560056,large,2,10,0.7000000000000001,4,Sometimes,2461,14,0.9008032128514056,1.0,1.0056005600560056,3,6,0,0,1,0,0,0,1,1,0
normal,male,omnivore,more frequently,wood,private,petrol,often,0.7068273092369478,frequently,0.6257625762576258,small,5,8,0.34,17,Yes,3988,25,1.0468273092369478,0.6666666666666666,1.2924292429242925,1,5,1,1,0,1,0,0,1,1,1
overweight,female,omnivore,twice a day,wood,walk/bicycle,,sometimes,0.14457831325301204,very frequently,0.0026002600260026003,large,3,13,0.4,3,Sometimes,2372,16,0.5445783132530121,1.0,1.0026002600260027,3,9,0,1,1,0,0,0,0,0,1
overweight,female,vegan,less frequently,wood,public,,sometimes,0.3293172690763052,very frequently,0.15891589158915892,extra large,6,18,0.68,18,Yes,3324,36,1.0093172690763053,1.0,1.1589158915891589,4,24,1,0,0,0,0,1,1,1,0
obese,male,vegan,more frequently,natural gas,private,petrol,sometimes,0.7108433734939759,frequently,0.7206720672067207,large,2,9,0.18,11,Yes,4900,20,0.8908433734939758,0.6666666666666666,1.3873387338733874,3,6,1,1,1,1,1,0,0,0,1
normal,female,vegetarian,less frequently,wood,public,,never,0.5261044176706827,very frequently,0.0743074307430743,small,7,19,0.9400000000000001,18,No,2358,37,1.4661044176706828,1.0,1.0743074307430742,1,7,1,1,1,0,1,0,1,1,0
overweight,female,pescatarian,twice a day,wood,private,diesel,sometimes,0.4618473895582329,rarely,0.1346134613461346,extra large,7,14,0.38,13,Yes,2116,27,0.8418473895582329,0.3333333333333333,0.4679467946794679,4,28,0,0,1,1,0,1,1,1,1
normal,female,vegan,less frequently,electricity,private,petrol,often,0.9879518072289156,very frequently,0.5817581758175818,medium,2,1,0.7000000000000001,1,Yes,3628,2,1.6879518072289157,1.0,1.5817581758175818,2,4,1,0,1,1,0,1,0,0,0
overweight,female,vegetarian,less frequently,natural gas,walk/bicycle,,sometimes,0.44979919678714864,frequently,0.0038003800380038005,medium,2,15,0.92,20,No,2301,35,1.3697991967871488,0.6666666666666666,0.6704670467046704,2,4,1,0,0,0,1,1,1,1,1
obese,male,pescatarian,less frequently,electricity,walk/bicycle,,often,0.7108433734939759,never,0.004100410041004101,small,1,12,0.06,16,Yes,772,28,0.7708433734939759,0.0,0.004100410041004101,1,1,0,1,0,1,0,1,0,0,0
normal,female,omnivore,twice a day,wood,walk/bicycle,,often,0.714859437751004,rarely,0.0017001700170017002,large,7,23,0.14,19,Sometimes,1742,42,0.854859437751004,0.3333333333333333,0.335033503350335,3,21,1,0,0,1,1,0,1,1,1
underweight,male,vegan,less frequently,wood,private,electric,sometimes,0.15261044176706826,frequently,0.5192519251925193,medium,7,2,0.8200000000000001,10,No,2053,12,0.9726104417670683,0.6666666666666666,1.185918591859186,2,14,1,0,1,0,0,0,1,1,1
obese,female,pescatarian,twice a day,electricity,walk/bicycle,,never,0.02409638554216867,never,0.00030003000300030005,large,2,6,0.66,14,Yes,1035,20,0.6840963855421687,0.0,0.00030003000300030005,3,6,0,0,0,1,1,0,0,0,1
overweight,male,omnivore,daily,wood,public,,never,0.7550200803212851,never,0.15141514151415142,medium,6,12,0.9,13,No,2219,25,1.6550200803212851,0.0,0.15141514151415142,2,12,0,1,0,1,1,0,1,1,1
overweight,male,omnivore,less frequently,electricity,walk/bicycle,,often,0.7791164658634537,frequently,0.0033003300330033004,medium,2,1,0.52,2,No,1914,3,1.2991164658634538,0.6666666666666666,0.66996699669967,2,4,1,0,1,0,0,0,0,0,1
obese,male,pescatarian,daily,wood,walk/bicycle,,never,0.967871485943775,very frequently,0.0083008300830083,large,2,24,0.86,7,Sometimes,3803,31,1.827871485943775,1.0,1.0083008300830083,3,6,0,1,0,0,1,1,1,1,0
overweight,female,vegetarian,more frequently,wood,private,lpg,sometimes,0.7550200803212851,never,0.7957795779577959,small,6,19,1.0,11,Sometimes,3755,30,1.7550200803212852,0.0,0.7957795779577959,1,6,0,1,1,0,0,1,1,1,0
normal,male,vegan,more frequently,coal,public,,often,0.9196787148594378,never,0.17461746174617462,small,2,6,0.7000000000000001,22,Yes,1706,28,1.6196787148594378,0.0,0.17461746174617462,1,2,1,1,0,0,0,0,1,1,0
normal,female,vegan,less frequently,natural gas,private,petrol,often,0.8674698795180723,frequently,0.9172917291729173,medium,7,3,0.28,16,Sometimes,4675,19,1.1474698795180722,0.6666666666666666,1.583958395839584,2,14,0,1,1,0,1,1,1,1,1
overweight,female,pescatarian,twice a day,coal,private,diesel,often,0.7429718875502008,frequently,0.5287528752875288,extra large,6,3,0.66,5,Yes,3735,8,1.4029718875502009,0.6666666666666666,1.1954195419541955,4,24,1,1,1,1,1,0,0,0,0
underweight,male,omnivore,more frequently,wood,private,hybrid,often,0.1204819277108434,rarely,0.7042704270427043,large,6,12,0.62,19,No,3000,31,0.7404819277108434,0.3333333333333333,1.0376037603760375,3,18,1,0,1,1,1,1,0,0,0
normal,female,pescatarian,more frequently,wood,walk/bicycle,,often,0.5903614457831325,very frequently,0.007200720072007201,extra large,1,17,0.28,0,Yes,1998,17,0.8703614457831326,1.0,1.0072007200720072,4,4,0,0,1,1,0,1,1,1,0
obese,male,omnivore,more frequently,electricity,walk/bicycle,,sometimes,0.9638554216867469,very frequently,0.005900590059005901,small,2,8,0.02,21,No,2388,29,0.9838554216867469,1.0,1.005900590059006,1,2,1,1,1,1,1,1,1,1,0
obese,male,vegetarian,more frequently,natural gas,public,,often,0.2730923694779116,never,0.15741574157415741,medium,2,0,0.52,24,Yes,1599,24,0.7930923694779116,0.0,0.15741574157415741,2,4,1,0,1,0,0,1,1,1,0
underweight,female,pescatarian,twice a day,electricity,public,,sometimes,0.4417670682730924,very frequently,0.011101110111011102,medium,3,7,0.24,6,Yes,1468,13,0.6817670682730924,1.0,1.011101110111011,2,6,1,1,1,1,0,1,0,0,1
obese,male,vegan,more frequently,wood,public,,sometimes,0.1967871485943775,rarely,0.08520852085208522,small,3,15,0.02,16,Yes,1079,31,0.21678714859437748,0.3333333333333333,0.41854185418541856,1,3,1,1,0,1,0,1,1,1,0
overweight,female,omnivore,more frequently,electricity,public,,never,0.43775100401606426,rarely,0.010101010101010102,extra large,4,24,0.9400000000000001,22,Sometimes,1923,46,1.3777510040160643,0.3333333333333333,0.3434343434343434,4,16,0,0,0,1,1,1,1,1,0
obese,female,vegan,twice a day,natural gas,private,petrol,sometimes,0.9999999999999999,never,0.8518851885188519,small,6,17,0.28,5,No,4557,22,1.2799999999999998,0.0,0.8518851885188519,1,6,0,0,1,0,1,0,0,0,1
obese,male,pescatarian,more frequently,coal,private,electric,sometimes,0.6947791164658634,frequently,0.5606560656065607,large,7,17,0.32,11,Sometimes,3441,28,1.0147791164658635,0.6666666666666666,1.2273227322732274,3,21,0,0,0,0,1,1,0,0,1
overweight,female,pescatarian,less frequently,electricity,walk/bicycle,,sometimes,0.2931726907630522,rarely,0.0098009800980098,small,3,22,0.26,20,Yes,908,42,0.5531726907630522,0.3333333333333333,0.3431343134313431,1,3,0,0,1,0,0,0,0,0,0
overweight,female,vegan,less frequently,wood,private,lpg,sometimes,0.7670682730923695,frequently,0.29492949294929494,medium,1,4,1.0,11,Yes,2699,15,1.7670682730923695,0.6666666666666666,0.9615961596159616,2,2,0,0,0,1,0,1,0,0,1
obese,male,vegetarian,less frequently,wood,walk/bicycle,,never,0.285140562248996,never,0.008700870087008702,large,4,13,0.72,19,Sometimes,1981,32,1.005140562248996,0.0,0.008700870087008702,3,12,1,0,0,0,0,1,1,1,0
normal,female,vegetarian,twice a day,wood,walk/bicycle,,never,0.34538152610441764,rarely,0.001000100010001,large,6,0,0.16,15,Sometimes,1175,15,0.5053815261044177,0.3333333333333333,0.3343334333433343,3,18,0,0,1,1,0,0,1,1,0
normal,male,omnivore,less frequently,wood,walk/bicycle,,never,0.5381526104417671,very frequently,0.0077007700770077014,small,3,15,0.2,13,Sometimes,2129,28,0.738152610441767,1.0,1.0077007700770078,1,3,1,1,1,1,1,1,1,1,0
obese,male,pescatarian,daily,electricity,private,diesel,sometimes,0.7670682730923695,rarely,0.35813581358135815,small,5,0,0.44,9,Sometimes,2775,9,1.2070682730923694,0.3333333333333333,0.6914691469146914,1,5,0,1,0,0,1,0,1,1,1
obese,male,vegan,more frequently,coal,public,,sometimes,0.7349397590361445,very frequently,0.16791679167916793,extra large,7,15,0.14,7,Yes,3918,22,0.8749397590361445,1.0,1.167916791679168,4,28,0,0,0,1,1,1,0,0,0
underweight,female,vegan,twice a day,wood,private,hybrid,sometimes,0.37349397590361444,rarely,0.8940894089408942,small,1,12,0.78,23,Yes,2260,35,1.1534939759036145,0.3333333333333333,1.2274227422742274,1,1,1,1,0,0,0,0,0,0,1
obese,female,pescatarian,less frequently,wood,public,,sometimes,0.9839357429718875,rarely,0.05340534053405341,extra large,5,5,0.46,0,No,2028,5,1.4439357429718875,0.3333333333333333,0.3867386738673867,4,20,1,0,0,0,1,0,0,0,1
overweight,male,vegan,daily,electricity,public,,never,0.9437751004016063,very frequently,0.0009000900090009002,extra large,5,18,0.3,23,Yes,2750,41,1.2437751004016062,1.0,1.0009000900090008,4,20,1,1,0,0,0,0,1,1,1
overweight,female,vegetarian,less frequently,coal,walk/bicycle,,often,0.7951807228915663,frequently,0.0031003100310031005,extra large,5,24,0.7000000000000001,9,Yes,2553,33,1.4951807228915663,0.6666666666666666,0.6697669766976697,4,20,1,0,1,0,0,0,0,0,1
normal,male,pescatarian,twice a day,wood,private,diesel,sometimes,0.27710843373493976,frequently,0.20332033203320332,medium,7,1,0.32,3,Sometimes,2384,4,0.5971084337349397,0.6666666666666666,0.86998699869987,2,14,1,1,1,0,1,0,1,1,0
normal,female,omnivore,daily,wood,private,electric,never,0.7469879518072289,frequently,0.30043004300430043,extra large,2,9,0.24,4,Sometimes,1621,13,0.9869879518072289,0.6666666666666666,0.9670967096709671,4,8,1,0,1,0,1,0,1,1,1
normal,male,omnivore,daily,natural gas,private,lpg,often,0.35341365461847385,rarely,0.16571657165716572,medium,2,17,0.58,6,Yes,2073,23,0.9334136546184738,0.3333333333333333,0.49904990499049906,2,4,0,1,0,0,1,1,1,1,1
underweight,female,vegan,twice a day,coal,private,electric,never,0.4538152610441767,frequently,0.026602660266026604,small,3,11,0.28,18,Yes,1510,29,0.7338152610441767,0.6666666666666666,0.6932693269326933,1,3,0,1,0,0,1,1,0,0,1
